Date,DZD,ARS,AUD,BRL,CAD,CLP,CNY,TWD,COP,EUR,CZK,DKK,HKD,HUF,ISK,INR,IDR,ILS,JPY,KRW,MYR,MXN,NZD,NOK,PEN,PHP,PLN,RON,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TRY,AED,GBP,USD,VEF
1997-11-15,,,,,,,,,1298.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-11-16,,,,,,,,,1298.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-11-17,57.2427,1,1.438225,1.1056,1.414796,424.91,8.3105,31.8,1298.04,0.880801,33.201888,6.62048,7.731,196.529643,71.34,36.94,3460,3.527,125.279875,1008.596619,3.34,8.242485,1.595149,7.091982,2.723,33.922,3.506992,0.780998,5.9015,3.7505,1.583,4.852985,7.576986,1.4155,38.5,0.1885848167493,3.671,0.592486,1,0.50075
1997-11-18,57.1231,1,1.434306,1.1067,1.415396,423.28,8.3104,32,1298.04,0.875864,32.991951,6.581985,7.7305,195.809867,71.06,37.6,3455,3.527,125.579603,1012.79637,3.415,8.264187,1.595403,7.04149,2.7185,34.051,3.502494,0.781499,5.903,3.7506,1.59,4.852995,7.545488,1.409002,39.45,0.1883650250059,3.671,0.590736,1,0.5002
1997-11-19,57.143,1,1.445715,1.1077,1.416205,425.57,8.3103,33.25,1297.94,0.877255,33.109078,6.591515,7.7315,196.13043,71.23,37.6,3483,3.526,127.250158,1034.25679,3.49,8.288327,1.603849,7.04202,2.714,34.547,3.505709,0.781702,5.905,3.7505,1.602,4.863008,7.617517,1.403002,40,0.1883658502351,3.671,0.592313,1,0.4995
1997-11-20,57.2278,,1.453277,1.108,1.418498,427.51,8.3103,33,1296.62,0.875611,33.018931,6.579479,7.731,196.349579,70.75,37.54,3500,3.532,126.739401,1038.001506,3.5325,8.288277,1.609267,7.033483,2.71,34.997,3.505691,0.781798,5.9065,3.7506,1.6015,4.856487,7.53998,1.401993,39.65,0.1888447191916,3.671,0.589586,1,0.5
1997-11-21,57.3922,1,1.434307,1.11,1.417299,427.77,8.3102,32.4,1298.19,0.884932,33.542915,6.657487,7.731,197.409803,71.07,37.83,3590,3.535,125.649762,1052.998593,3.4225,8.177278,1.597949,7.114979,2.712,34.826,3.505691,0.781998,5.9085,3.7506,1.5815,4.831987,7.618984,1.420998,38.9,0.190429457625,3.671,0.59231,1,0.5005
1997-11-22,,,,,,,,,1296.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-11-23,,,,,,,,,1296.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-11-24,57.2876,1,1.445504,1.109,1.418805,428.46,8.3101,32.5,1296.3,0.877979,33.369067,6.600002,7.7305,196.810304,70.77,38.32,3623,3.527,126.969745,1082.503644,3.45,8.235202,1.604111,7.051002,2.7165,34.569,3.514803,0.782201,5.9105,3.751,1.592,4.838505,7.552003,1.402,39.5,0.19043003389,3.671,0.59018,1,0.50075
1997-11-25,57.3424,1,1.451807,1.1107,1.421503,429.27,8.31,32.75,1296.37,0.881935,33.729175,6.629525,7.7305,197.951264,71.07,38.265,3625,3.533,126.730578,1122.006898,3.4925,8.235838,1.612654,7.086033,2.7275,34.241,3.514816,0.782604,5.912,3.7507,1.597,4.848025,7.606031,1.40801,39.65,0.191710689938,3.671,0.593192,1,0.5005
1997-11-26,57.5418,1,1.458784,1.1099,1.422498,429.19,8.3101,32.55,1299.19,0.888273,34.141928,6.67968,7.7305,199.119721,71.39,38.75,3660,3.536,126.920002,1109.746093,3.5125,8.199977,1.618638,7.157473,2.7225,34.678,3.526789,0.783298,5.914,3.7506,1.597,4.859484,7.691974,1.416493,39.7,0.1926744124074,3.671,0.597441,1,0.501
1997-11-27,57.8458,1,1.471451,,1.424599,430.71,,,1303.15,0.892578,34.36801,6.7155,,199.769715,71.45,,3648,3.539,126.939796,1115.151502,,8.216504,1.622323,7.195002,2.722,34.645,3.526801,0.785,5.916,3.7506,,4.853001,7.749998,1.425001,,0.1940054447271,3.671,0.597336,1,
1997-11-28,57.786,1,1.463481,1.1093,1.420995,435.41,8.3096,32.35,1303.1,0.891806,34.445921,6.710983,7.7304,199.609389,71.39,39.1,,3.54,127.659366,1170.495487,3.5125,8.213481,1.621,7.186985,2.7205,34.655,3.527491,0.785998,5.917,3.7505,1.595,4.854484,7.732485,1.425499,41,0.1940043876859,3.671,0.595946,1,0.5016
1997-11-29,,,,,,,,,1305.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-11-30,,,,,,,,,1305.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-01,57.9754,1,1.47493,1.11,1.423702,437.36,8.3096,32.45,1305.66,0.897618,35.227008,6.762499,7.734,200.350071,71.62,39.45,3688,3.532,128.819812,1187.503322,3.57,8.180996,1.640962,7.251495,2.7225,34.763,3.527499,0.786,5.919,3.7506,1.601,4.862,7.8165,1.432499,41.2,0.1938854280739,3.671,0.595238,1,0.5016
1997-12-02,58.0551,1,1.474931,1.111,1.422699,437.18,8.3099,32.45,1307.54,0.894999,35.211041,6.743019,7.738,200.110085,71.5,39.5,3780,3.527,128.420685,1228.000883,3.598,8.153814,1.645285,7.209519,2.7185,35.019,3.552008,0.788902,5.921,3.7509,1.6085,4.860514,7.774523,1.426503,41.7,0.1954408763828,3.671,0.593403,1,0.50195
1997-12-03,58.0651,1,1.48302,1.1101,1.417399,437.31,8.3101,32.5,1307.01,0.895111,34.997941,6.741984,7.736,200.269428,71.51,39.45,3875,,128.690095,1196.996017,3.66,8.130579,1.65617,7.163483,2.716,35.127,3.543993,0.792498,5.925,3.7505,1.6135,4.866987,7.74748,1.429501,42.35,0.1954394099429,3.671,0.594706,1,0.50205
1997-12-04,57.9504,1,1.486109,1.1105,1.420402,438.04,8.31,32.2,1299.43,0.895921,34.862163,6.747028,7.7375,200.411228,71.63,39.15,3920,,129.360223,1163.00383,3.73,8.105737,1.660034,7.17053,2.7155,35.184,3.548516,0.792803,5.927,3.7505,1.614,4.865522,7.773036,1.432004,41.8,0.1961708341919,3.671,0.59595,1,0.50235
1997-12-05,58.0152,1,1.488098,1.111,1.422002,436.12,8.31,32.45,1298.64,0.896941,34.990941,6.746497,7.7375,200.429635,71.64,39,3960,,129.499507,1230.496013,4,8.143995,1.662508,7.182994,2.7125,35.069,3.547,0.792599,5.93,3.7505,1.617,4.873495,7.788492,1.432003,41.8,0.1961700600951,3.671,0.601395,1,0.5026
1997-12-06,,,,,,,,,1300.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-07,,,,,,,,,1300.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-08,58.2943,,1.494323,1.1117,1.4219,,8.31,32.15,1300.55,0.904045,35.26597,6.804998,7.7377,201.639937,72.13,38.995,4060,3.543,130.649827,1342.000056,3.65,8.110501,1.671958,7.215,,35.136,3.552001,0.7932,5.933,3.7508,1.6165,4.871002,7.806498,1.448497,41.4,0.1964751297304,3.671,0.604741,1,0.50225
1997-12-09,58.3242,1,1.494315,1.112,1.420997,437.97,8.31,32.15,1300.55,0.905272,35.182865,6.810472,7.7405,201.649406,71.8,39.15,4335,3.534,130.129273,1465.690233,3.662,8.11477,1.67307,7.23997,2.7135,35.123,3.542982,0.793597,5.936,3.7506,1.626,4.868482,7.812971,1.456493,42.85,0.1982138977404,3.671,0.607641,1,0.5032
1997-12-10,58.4239,1,1.494536,1.1135,1.42269,439.66,8.31,32.55,1298.78,0.90247,35.021885,6.788966,7.7455,202.109073,71.78,39.15,4460,3.533,128.629058,1565.893847,3.662,8.139368,1.667214,7.236465,2.712,35.071,3.54548,0.793497,5.935,3.7505,1.6195,4.886975,7.78847,1.443997,42.2,0.1985894392954,3.671,0.606794,1,0.5029
1997-12-11,58.2345,1,1.500824,1.1145,1.423992,,8.3096,32.9,1301.15,0.90052,34.962854,6.773979,7.75,200.819473,71.62,39.6,4475,3.531,129.269589,1719.794348,3.775,8.19978,1.673634,7.240979,2.714,35.132,3.541942,0.793898,5.935,3.7505,1.633,4.892982,7.773979,1.439499,43.6,0.1985897863067,3.671,0.605032,1,0.50275
1997-12-12,57.9106,1,1.51012,1.1166,1.424799,438.68,8.3093,32.75,1304.85,0.894823,34.846001,6.72699,7.75,200.289923,71.43,39.6,4770,3.53,129.999821,1712.502496,3.82,8.199787,1.68011,7.230989,2.7125,35.687,3.551497,0.794299,5.936,3.751,1.658,4.891494,7.754488,1.428003,45.45,0.1982148289994,3.671,0.603026,1,0.50291
1997-12-13,,,,,,,,,1307.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-14,,,,,,,,,1307.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-15,58.1398,1,1.521833,1.113,1.419803,438.46,8.31,32.15,1307.42,0.899977,34.742967,6.758995,7.75,201.259967,71.81,39.575,5400,3.538,130.969995,1563.898303,3.875,8.137597,1.692334,7.296497,2.711,36.987,3.552001,0.794599,5.936,3.7506,1.682,4.893497,7.759499,1.433996,47.4,0.1982144464244,3.671,0.61106,1,0.5027
1997-12-16,58.1348,1,1.540835,1.113,1.422195,438.27,8.31,32.15,1304.02,0.904135,34.500963,6.792998,7.75,201.379709,72.09,40,5850,3.542,131.15015,1426.995695,3.873,8.091598,1.728606,7.304992,2.7125,38.347,3.534995,0.795199,5.939,3.7507,1.706,4.884994,7.780494,1.4395,47,0.1996202634648,3.671,0.613233,1,0.5029
1997-12-17,58.0252,1,1.511486,1.1147,1.418791,438.92,8.31,32.6,1296.3,0.894911,34.121869,6.725477,7.749,200.339171,71.44,40,5650,3.537,127.119372,1482.992236,3.815,8.078672,1.700098,7.218976,2.7095,39.99,3.488988,0.795697,5.941,3.7505,1.683,4.863481,7.710479,1.432994,45.5,0.1998290720672,3.671,0.605398,1,0.50275
1997-12-18,58.0352,1,1.508987,1.1145,1.422202,437.56,8.31,32.35,1286.74,0.898666,34.238111,6.761027,7.75,201.560984,71.69,40,5425,3.535,128.020418,1483.006201,3.7875,8.074032,1.699818,7.24353,2.7105,40.024,3.505015,0.797903,5.943,3.7507,1.669,4.853014,7.740528,1.438504,44.2,0.1998310507207,3.671,0.602993,1,0.5032
1997-12-19,58.0252,1,1.533032,1.1145,1.426998,437.04,8.31,32.35,1286.12,0.897602,34.05689,6.758482,7.75,200.96941,71.59,40,5275,3.532,128.559888,1574.994654,3.83,8.131786,1.718207,7.268984,2.7145,39.534,3.501741,0.799399,5.943,3.7505,1.6715,4.86299,7.764487,1.434996,45.1,0.2007243644981,3.671,0.599591,1,0.50247
1997-12-20,,,,,,,,,1287.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-21,,,,,,,,,1287.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-22,58.2196,1,1.534447,1.115,1.433899,439.2,8.31,32.35,1287.51,0.901291,34.585857,6.790477,7.75,202.209063,71.83,39.06,5250,3.538,130.559161,1712.992984,3.82,8.115582,1.727405,7.294479,2.7135,39.589,3.497485,0.800498,5.945,3.7505,1.6755,4.861481,7.798976,1.437495,44.8,0.2021748143341,3.6725,0.60031,1,0.5035
1997-12-23,58.1897,1,1.525784,1.115,1.435499,438.53,8.31,32.7,1288.32,0.899345,34.393032,6.773014,7.7485,203.160299,71.77,39.01,5625,3.536,129.940104,1960.006221,3.845,8.126808,1.718811,7.285012,2.717,39.859,3.504506,0.798301,5.947,3.7505,1.6725,4.865512,7.792512,1.435499,46,0.2023257068854,3.6725,0.600205,1,0.50375
1997-12-24,58.0302,1,1.518145,1.1148,1.437696,438.11,8.31,32.7,1281.6,0.89736,34.393026,6.756798,7.75,203.159604,71.65,39,5825,3.534,129.730433,1831.996302,3.9,8.143003,1.712324,7.287003,2.7205,40.626,3.496303,0.7991,5.95,3.7505,1.668,4.865001,7.766902,1.433003,45.35,0.2023250596744,3.6725,0.598731,1,0.50275
1997-12-25,58.0401,,,,,,,,1281.6,,,,,,,,,,,,,,,,,,,,5.955,,,,,,,,,,1,
1997-12-26,58.0152,1,,1.1157,,439.42,8.3093,32.8,1281.6,,,,7.7495,,,39.3,5500,,,,3.845,,,,2.7195,,,,5.955,,1.673,,,,45.5,,,,1,0.50376
1997-12-27,,,,,,,,,1286.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-28,,,,,,,,,1286.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1997-12-29,58.0053,1,1.526248,1.1157,1.4372,438.89,8.31,32.8,1286.92,0.8992,34.279921,6.776495,7.75,202.970057,71.71,39.16,5130,3.527,130.049456,1429.997346,3.895,8.083293,1.714675,7.301493,2.726,39.975,3.480991,0.800699,5.958,3.7506,1.67,4.860993,7.801987,1.438,45.9,0.2041893714594,3.6725,0.596729,1,0.50424
1997-12-30,58.3392,1,1.527879,1.1165,1.438599,439.26,8.31,32.75,1291.92,0.906495,34.635906,6.826986,7.749,203.919685,72.08,39.35,5300,3.534,129.57984,1634.999796,3.898,8.063989,1.718207,7.355491,2.73,,3.511544,0.801498,,3.7505,1.677,4.863989,7.902488,1.454,46.9,0.2052449802837,3.6725,0.603901,1,0.5044
1997-12-31,58.4139,,1.531393,1.1165,1.433206,439.81,8.31,32.8,1293.58,0.905625,34.438105,6.817517,7.7495,203.50024,72.18,39.3,4650,3.536,130.120176,1695.003681,3.885,8.060351,1.715561,7.348023,2.723,,3.514005,0.802302,5.96,3.7505,1.686,4.866013,7.908224,1.454008,46.8,0.2052453790493,3.6725,0.60383,1,0.5048
1998-01-01,,,,,,,,,1293.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-02,58.6582,1,1.535628,1.1164,1.425297,439.18,8.31,33.1,1293.58,0.912126,34.438,6.864002,7.75,203.499827,,39.4,5650,3.548,131.770254,1695.003419,3.98,8.058495,1.721172,7.385501,2.723,40.116,3.525996,0.802299,,3.7508,1.6995,4.880001,7.956993,1.465202,48.3,0.2056050130434,3.6725,0.608346,1,0.50363
1998-01-03,,,,,,,,,1304.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-04,,,,,,,,,1304.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-05,58.5983,1,1.548707,1.116,1.427103,439.58,8.31,33.6,1304.33,0.917002,34.927,6.904989,7.75,205.180145,72.77,39.48,6300,3.552,133.220236,1780.002004,4.155,8.042292,1.755307,7.400996,2.7245,41.078,3.529,0.812099,5.963,3.7505,1.721,4.913994,7.994489,1.472999,50.8,0.208269525268,3.6725,0.608901,1,0.505
1998-01-06,59.1765,1,1.569863,1.116,1.429601,441.52,8.31,33.95,1317.15,0.92308,35.375,6.947514,7.75,206.180942,72.95,39.55,7350,3.563,133.500411,1746.503871,4.465,8.042222,1.758088,7.457515,2.728,41.738,3.531011,0.820302,5.969,3.7505,1.759,4.941015,8.042019,1.478506,53,0.2091357204176,3.6725,0.613197,1,0.50406
1998-01-07,59.2562,1,1.566662,1.1175,1.432801,443.44,8.3,34.5,1318.57,0.924454,35.801,6.955913,7.736,206.350072,72.97,39.76,7925,3.564,132.450172,1749.00164,4.52,8.059812,1.753772,7.500508,2.7305,44.894,3.538503,0.823601,,3.7508,1.739,4.940511,8.059516,1.477,52.7,0.2091354509485,3.6725,0.616334,1,0.5054
1998-01-08,59.1565,1,1.570353,1.118,1.432901,447.92,8.31,34.8,1315.95,0.924172,35.933,6.95101,7.7485,206.950695,73.02,39.8,8825,3.565,133.320087,1788.004215,4.73,8.07752,1.76088,7.511012,2.7385,45.42,3.54601,0.826901,5.972,3.7535,1.784,4.939504,8.046015,1.476004,54.3,0.2100355806109,3.6725,0.616334,1,0.50605
1998-01-09,58.8525,1,1.554969,1.1173,1.425696,459.11,8.31,34.4,1313.56,0.922058,36.104,6.928494,7.75,205.399574,72.58,39.95,8250,3.554,131.399777,1808.995633,4.605,8.085696,1.747642,7.467991,2.7355,44.982,3.541792,0.835999,5.974,3.751,1.774,4.94049,8.00249,1.474998,53.7,0.2100744101131,3.6725,0.618887,1,0.5065
1998-01-10,,,,,,,,,1315.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-11,,,,,,,,,1315.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-12,59.1117,1,1.561769,1.1193,1.433603,459.38,8.31,34.7,1315.7,0.920073,35.713,6.910504,7.744,205.699854,72.7,39.97,8450,3.561,132.279849,1736.997078,4.66,8.277503,1.753466,7.506003,2.7475,44.558,3.542503,0.842,5.976,3.7515,1.796,4.978498,8.019496,1.471998,56.1,0.2111402467636,3.6725,0.618697,1,0.5063
1998-01-13,59.1117,1,1.552074,1.1183,1.431498,466.95,8.31,34.7,1315.7,0.920353,35.773,6.92651,7.748,206.280487,72.72,40,8575,3.561,131.750327,1764.003197,4.6,8.16281,1.746728,7.531513,2.74,44.073,3.539759,0.841501,5.98,3.7513,1.772,4.975509,8.034513,1.476006,54.3,0.2115807977617,3.6725,0.611136,1,0.5073
1998-01-14,59.1715,1,1.534218,1.1185,1.430506,460.55,8.31,34.3,1318.25,0.924428,35.803,6.958031,7.7455,206.641091,72.92,40.3,7800,3.586,130.870349,1660.004586,4.35,8.16624,1.72563,7.553529,2.7415,43.611,3.541817,0.840703,5.99,3.7512,1.742,4.94752,8.038031,1.486508,51.15,0.2123207765195,3.6725,0.613951,1,0.50651
1998-01-15,59.027,1,1.532095,1.1215,1.435099,454.91,8.31,34.15,1318.53,0.923327,35.69,6.9505,7.739,206.740287,73.07,40.4,7450,3.583,130.72001,1604.0035,4.2995,8.276195,1.728902,7.530996,2.7405,42.622,3.546,0.8418,5.995,3.7511,1.763,4.967997,8.006999,1.483999,52,0.2124695302113,3.6725,0.612745,1,0.5074
1998-01-16,59.2562,1,1.51584,1.1205,1.432703,455.94,8.3089,33.9,1319.21,0.92632,35.726,6.974999,7.738,207.140078,73.05,40,8650,3.612,128.619597,1618.995146,4.1921,8.197797,1.704448,7.553995,2.739,41.571,3.5425,0.842299,5.9975,3.7508,1.734,4.968496,8.045501,1.497499,51.8,0.2124701261648,3.6725,0.613308,1,0.5088
1998-01-17,,,,,,,,,1322.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-18,,,,,,,,,1322.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-19,59.331,1,1.498131,,1.435607,456.37,,,1322.16,0.92999,35.408,7.013011,,208.380143,73.35,,8600,3.602,129.030578,1583.001678,,8.180325,1.698376,7.578519,2.7355,41.352,3.550006,0.841802,6.0005,3.7508,,4.97901,8.061017,1.501507,,0.2131854028718,3.6725,0.611548,1,
1998-01-20,59.3908,1,1.505571,1.121,1.438902,456.86,8.31,33.8,1325.07,0.929325,35.585,7.004005,7.736,208.060034,73.46,39.2,9888,3.605,129.299754,1641.001858,4.23,8.214497,1.710283,7.583003,2.739,41,3.5495,0.8421,6.001,3.7505,1.752,4.976999,8.078008,1.497997,52.3,0.2149546954138,3.6725,0.613196,1,0.50925
1998-01-21,59.2861,1,1.501497,1.121,1.440996,457.67,8.31,33.49,1327,0.926638,35.647,6.978493,7.736,207.579899,73.41,38.9,10150,3.582,127.579529,1724.000843,4.3795,8.268188,1.711158,7.556492,2.745,40.954,3.545799,0.833998,6.005,3.7506,1.754,4.963991,8.061992,1.492999,52.5,0.214955011722,3.6725,0.615081,1,0.5104
1998-01-22,58.718,1,1.512863,1.121,1.448306,457.56,8.31,33.85,1331.48,0.913234,35.681,6.87201,7.7395,205.910448,73.02,38.9,11500,3.576,126.780577,1757.006732,4.53,8.332015,1.721473,7.459019,2.751,41.223,3.515511,0.830302,6.015,3.7508,1.762,4.94801,7.949014,1.467,53.8,0.2148957543767,3.6725,0.606761,1,0.5093
1998-01-23,58.6432,1,1.512633,1.1215,1.451707,458.15,8.31,34.15,1334.71,0.909471,35.153,6.845517,7.744,204.810193,72.54,38.85,12900,3.586,126.240064,1746.002918,4.57,8.293923,1.722066,7.46102,2.751,42.16,3.509013,0.820202,6.02,3.7508,1.769,4.943013,7.947524,1.465504,54.2,0.213815777507,3.6725,0.605036,1,0.50825
1998-01-24,,,,,,,,,1332.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-25,,,,,,,,,1332.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-01-26,57.9604,1,1.486542,1.1215,1.448592,458.34,8.31,34.1,1332.78,0.902291,35.016,6.787465,7.7462,203.239224,71.93,38.41,13600,3.573,126.119517,1678.495709,4.52,8.280964,1.702118,7.415469,2.759,43.96,3.493237,0.816996,6.02,3.752,1.754,4.902977,7.885463,1.447491,54.1,0.2137942235336,3.6725,0.600959,1,0.509
1998-01-27,58.7329,1,1.480391,1.1225,1.446806,455.79,8.31,34.2,1336.38,0.90551,34.419,6.805533,7.7385,204.341015,72.46,38.45,12825,3.575,126.350342,1679.005715,4.42,8.266338,1.688342,7.412034,2.763,43.574,3.501517,0.814303,6.021,3.7508,1.72,4.912817,7.917037,1.44801,53.7,0.2139557205596,3.6725,0.60599,1,0.50925
1998-01-28,58.7329,1,1.480819,1.123,1.458999,450.55,8.31,34.2,1337.3,0.914888,34.557,6.879491,7.737,205.819602,72.87,38.9,10175,3.577,125.649799,1679.99967,4.37,8.360292,1.689469,7.490993,2.7615,42.758,3.514295,0.815199,6.023,3.752,1.7195,4.922893,8.017493,1.463995,53.7,0.2147049943734,3.6725,0.610574,1,0.5095
1998-01-29,58.8675,1,1.479286,1.123,1.457799,449.6,8.31,34.2,1339.57,0.915927,34.778,6.892507,7.7365,206.329972,73.04,38.8,10375,3.585,125.270427,1680.002529,4.38,8.464302,1.697506,7.540003,2.7655,41.827,3.525999,0.8199,6.025,3.752,1.725,4.918006,8.059004,1.459502,54.1,0.2147052088772,3.6725,0.608606,1,0.5105
1998-01-30,59.3061,1,1.473188,1.1235,1.464697,451.8,8.31,34.25,1341.85,0.922952,34.977,6.949985,7.7375,208.199505,73.31,38.8,,3.611,127.249234,1523.996724,4.23,8.464282,1.721758,7.565982,2.7705,42.41,3.539244,0.824798,6.026,3.7506,1.7155,4.936482,8.087976,1.468998,53.1,0.2147044707793,3.6725,0.610871,1,0.51115
1998-01-31,,,,,,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-02-01,,,,,,,,,1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-02-02,59.3459,1,1.456234,1.1235,1.449292,454.25,8.279,33.5,1342,0.926853,35.511,6.980471,7.7365,208.729099,73.38,38.95,9550,3.589,126.629407,1555.991213,4.13,8.436659,1.687753,7.58097,2.7805,42.687,3.548734,0.834097,6.029,3.7506,1.709,4.938485,8.112965,1.481991,51,0.2147045193341,3.6725,0.613044,1,0.51165
1998-02-03,59.0319,1,1.459003,1.1245,1.454599,452.81,8.31,33.25,1343.9,0.921379,35.291,6.939502,7.737,207.079874,72.89,38.9,9550,3.587,125.819797,1579.998661,3.9895,8.432311,1.698663,7.56451,2.7795,41.924,3.529507,0.8363,6.031,3.751,1.68,4.932002,8.080003,1.474998,48.2,0.2193600103194,3.6725,0.60957,1,0.513
1998-02-04,58.9672,1,1.482361,1.1242,1.444103,453.37,8.31,34.05,1345.01,0.916792,34.773,6.90601,7.7355,207.320584,72.76,38.85,8550,3.586,124.600279,1607.998039,3.99,8.41351,1.711156,7.530007,2.7825,40.133,3.525001,0.837901,6.033,3.751,1.685,4.927005,8.059509,1.456003,49.5,0.2193598958524,3.6725,0.605804,1,0.5133
1998-02-05,58.6582,1,1.463052,1.1245,1.442301,452.48,8.31,32.95,1345.46,0.908926,34.955,6.837993,7.736,206.059807,72.02,38.85,8550,3.58,122.999455,1603.999246,3.995,8.413488,1.69491,7.462489,2.794,40.117,3.508244,0.836699,6.036,3.7505,1.663,4.908489,8.023987,1.445001,48.9,0.2187947645883,3.6725,0.605693,1,0.513
1998-02-06,58.5485,1,1.480169,1.1255,1.432099,452.08,8.3095,32.95,1346.09,0.90886,34.415,6.835496,7.7375,205.679463,72.37,38.85,9000,3.578,124.100229,1553.995307,3.82,8.422193,1.707356,7.473998,2.8015,40.614,3.525993,0.836099,6.038,3.7507,1.652,4.899498,8.019995,1.446495,48.1,0.2193496200967,3.6725,0.606244,1,0.51475
1998-02-07,,,,,,,,,1346.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-02-08,,,,,,,,,1346.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-02-09,58.8774,1,1.490987,1.1255,1.434008,451.9,8.29,33.15,1346.42,0.918729,34.341,6.913024,7.739,206.970399,72.78,38.56,9075,3.592,124.680742,1557.007139,3.8305,8.452934,1.715865,7.554527,2.802,40.901,3.545009,0.835203,6.041,3.7505,1.6585,4.91352,8.121033,1.461505,48,0.22167557834,3.6725,0.611249,1,0.5165
1998-02-10,59.017,1,1.468003,1.1262,1.428301,449.12,8.31,32.95,1347.72,0.918392,34.606,6.90153,7.7388,207.070698,72.37,38.9,8450,3.601,123.460316,1584.005299,3.59,8.48503,1.694056,7.554029,2.808,40.125,3.543017,0.831504,6.043,3.7506,1.628,4.929018,8.131036,1.461005,45.4,0.2218962952078,3.6725,0.616031,1,0.516
1998-02-11,58.8475,1,1.474283,1.1265,1.436307,446.56,8.31,32.8,1348.23,0.923088,34.414,6.947024,7.739,207.561016,72.37,38.79,7050,3.604,124.000295,1601.502734,3.5895,8.45223,1.702129,7.578527,2.797,39.369,3.558016,0.829103,6.045,3.752,1.6215,4.931018,8.145525,1.468504,43.9,0.2218956541004,3.6725,0.613951,1,0.51426
1998-02-12,59.0519,1,1.473848,1.1262,1.43731,442.21,8.31,32.9,1348.86,0.918738,34.378,6.913528,7.74,208.02058,72.22,38.85,7050,3.598,122.800312,1625.504184,3.78,8.449529,1.704451,7.543029,2.782,38.29,3.546511,0.828503,6.047,3.7508,1.6535,4.934016,8.10503,1.455005,45.1,0.2228554366301,3.6725,0.610764,1,0.5162
1998-02-13,58.9572,1,1.487652,1.1277,1.438,442.73,8.3096,32.85,1349.34,0.923583,34.373,6.954514,7.7395,208.150618,72.36,38.85,8750,3.597,125.320021,1621.506589,3.845,8.465218,1.715269,7.589514,2.7845,39.805,3.560005,0.827901,6.05,3.7509,1.661,4.939505,8.117517,1.466502,46.6,0.222745072686,3.6725,0.61136,1,0.5162
1998-02-14,,,,,,,,,1349.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-02-15,,,,,,,,,1349.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1998-02-16,59.1217,1,1.507162,,1.443902,444.38,,,1349.54,0.920539,34.636,6.931503,,208.420171,72.07,,10050,3.598,126.120296,1664.997396,,8.435028,1.734903,7.570504,2.789,41.032,3.553005,0.821701,6.052,3.752,,4.9415,8.106506,1.460997,,0.2237001988364,3.6725,0.609533,1,
1998-02-17,58.9871,1,1.490751,1.1285,1.444693,443.82,8.31,33.05,1350.97,0.920785,34.87,6.931982,7.7415,208.089095,71.96,38.95,9700,3.601,125.759878,1688.498485,3.87,8.462879,1.719685,7.592479,2.7885,40.86,3.55399,0.807199,6.054,3.7508,1.665,4.94049,8.108487,1.463495,46.2,0.2252396342642,3.6725,0.610686,1,0.51675
1998-02-18,59.1765,1,1.49656,1.1288,1.438695,441.53,8.31,32.97,1350.23,0.923472,34.649,6.955997,7.745,208.799764,72.11,38.9,9400,3.602,125.870141,1710.002088,3.8,8.4629,1.725627,7.620499,2.794,40.655,3.563253,0.807,6.057,3.7508,1.647,4.948498,8.125999,1.473501,45.8,0.225240333558,3.6725,0.610575,1,0.5155
